time_s,target_v,v,target_w,w,v_ctrl,w_ctrl,v_error,w_error
8.9,0.12,0.13449567114507818,-0.4,-0.2481968646487562,0.1324014374988623,-0.2621700987937205,-0.014582930880337186,-0.1526499980266962
8.92,0.12,0.13440893543111404,-0.4,-0.24903898102167177,0.13232727829597485,-0.2629339011747784,-0.014495671145078187,-0.15180313535124382
8.94,0.12,0.13432272044129773,-0.4,-0.24987638339459461,0.13225356068570604,-0.26369352254782147,-0.014408935431114045,-0.15096101897832825
8.96,0.12,0.13423702291115225,-0.4,-0.25070910318162454,0.132180282187661,-0.2644489796676186,-0.014322720441297732,-0.1501236166054054
8.98,0.12,0.13415183960764374,-0.4,-0.251537170997418,0.13210744032343977,-0.2652002899580103,-0.014237022911152253,-0.14929089681837548
9.0,0.12,0.13406716732804388,-0.4,-0.2523606167357303,0.13203503261764765,-0.26594747141788333,-0.01415183960764374,-0.148462829002582
9.02,0.12,0.13398300289887494,-0.4,-0.2531794696387385,0.13196305659882018,-0.26669054253837426,-0.01406716732804389,-0.14763938326426973
9.040000000000001,0.12,0.13389934317493057,-0.4,-0.253993758358237,0.13189150980026573,-0.2674295222299625,-0.013983002898874941,-0.14682053036126153
9.06,0.12,0.13381618503836676,-0.4,-0.2548035110096687,0.1318203897608349,-0.26816442975829186,-0.013899343174930578,-0.146006241641763
9.08,0.12,0.13373352539785693,-0.4,-0.25560875521984044,0.1317496940256213,-0.26889528468767476,-0.013816185038366763,-0.14519648899033133
9.1,0.12,0.13365136118780666,-0.4,-0.25640951816907087,0.13167942014660008,-0.2696221068313734,-0.013733525397856938,-0.14439124478015958
9.120000000000001,0.12,0.1335696893676227,-0.4,-0.25720582662843,0.13160956568320803,-0.27034491620785533,-0.01365136118780666,-0.14359048183092915
9.14,0.12,0.13348850692103267,-0.4,-0.25799770699265173,0.13154012820287195,-0.27106373300231,-0.013569689367622706,-0.14279417337157002
9.16,0.12,0.13340781085545084,-0.4,-0.2587851853092321,0.1314711052814868,-0.2717785775328085,-0.013488506921032678,-0.1420022930073483
9.18,0.12,0.13332759820138682,-0.4,-0.2595682873041645,0.1314024945038505,-0.27248947022054815,-0.013407810855450841,-0.1412148146907679
9.200000000000001,0.12,0.1332478660118936,-0.4,-0.26034703840470963,0.13133429346405584,-0.2731964315637048,-0.01332759820138682,-0.14043171269583554
9.22,0.12,0.1331686113620517,-0.4,-0.26112146375955264,0.13126649976584598,-0.27389948211446247,-0.013247866011893594,-0.1396529615952904
9.24,0.12,0.133089831348487,-0.4,-0.2618915882566546,0.1311991110229348,-0.2745986424588365,-0.013168611362051691,-0.13887853624044738
9.26,0.12,0.13301152308891928,-0.4,-0.26265743653907275,0.13113212485929412,-0.27529393319897244,-0.013089831348487013,-0.13810841174334543
9.28,0.12,0.13293368372173903,-0.4,-0.2634190330189894,0.13106553890941303,-0.2759853749376137,-0.013011523088919286,-0.13734256346092727
9.3,0.12,0.13285631040561063,-0.4,-0.2641764018901606,0.13099935081852918,-0.2766729882644857,-0.012933683721739031,-0.13658096698101063
9.32,0.12,0.13277940031909963,-0.4,-0.26492956713897275,0.13093355824283578,-0.27735679374437316,-0.012856310405610638,-0.1358235981098394
9.34,0.12,0.13270295066032226,-0.4,-0.2656785525542703,0.13086815884966535,-0.2780368119066799,-0.012779400319099632,-0.13507043286102727
9.36,0.12,0.13262695864661547,-0.4,-0.2664233817361008,0.13080315031765238,-0.27871306323630396,-0.01270295066032226,-0.1343214474457297
9.38,0.12,0.13255142151422597,-0.4,-0.2671640781035046,0.1307385303368776,-0.2793855681656677,-0.012626958646615477,-0.13357661826389922
9.4,0.12,0.13247633651801669,-0.4,-0.2679006649014623,0.13067429660899355,-0.28005434706776405,-0.012551421514225974,-0.1328359218964954
9.42,0.12,0.1324017009311894,-0.4,-0.26863316520709885,0.13061044684733436,-0.2807194202501021,-0.01247633651801669,-0.13209933509853772
9.44,0.12,0.13232751204502224,-0.4,-0.26936160193523273,0.1305469787770107,-0.2813808079494423,-0.012401700931189391,-0.13136683479290118
9.46,0.12,0.13225376716862097,-0.4,-0.2700859978433467,0.1304838901349905,-0.2820385303272267,-0.012327512045022249,-0.1306383980647673
9.48,0.12,0.13218046362868285,-0.4,-0.2708063755360483,0.13042117867016823,-0.2826926074656248,-0.012253767168620977,-0.12991400215665333
9.5,0.12,0.1321075987692724,-0.4,-0.2715227574690809,0.13035884214342122,-0.2833430593641189,-0.012180463628682858,-0.12919362446395172
9.52,0.12,0.13203516995160774,-0.4,-0.272235165952937,0.13029687832765652,-0.2839899059365626,-0.012107598769272393,-0.12847724253091913
9.540000000000001,0.12,0.13196317455385734,-0.4,-0.2729436231561213,0.1302352850078477,-0.28463316700866215,-0.01203516995160775,-0.12776483404706301
9.56,0.12,0.13189160997094554,-0.4,-0.2736481511081045,0.13017405998106235,-0.28527286231582655,-0.011963174553857342,-0.12705637684387872
9.58,0.12,0.13182047361436702,-0.4,-0.2743487717020035,0.13011320105648239,-0.2859090115013373,-0.011891609970945544,-0.12635184889189555
9.6,0.12,0.131749762912009,-0.4,-0.27504550669702116,0.13005270605541586,-0.28654163411481204,-0.011820473614367027,-0.12565122829799652
9.620000000000001,0.12,0.13167947530798074,-0.4,-0.2757383777206721,0.1299925728113029,-0.28717074961091266,-0.011749762912008993,-0.12495449330297886
9.64,0.12,0.13160960826245008,-0.4,-0.27642740627082113,0.12993279916971437,-0.2877963773482802,-0.011679475307980747,-0.12426162227932791
9.66,0.12,0.1315401592514859,-0.4,-0.2771126137175548,0.12987338298834572,-0.2884185365886606,-0.011609608262450083,-0.12357259372917889
9.68,0.12,0.13147112576690667,-0.4,-0.2777940213049062,0.12981432213700522,-0.2890372464962045,-0.01154015925148591,-0.12288738628244522
9.700000000000001,0.12,0.13140250531613432,-0.4,-0.2784716501524497,0.12975561449759762,-0.2896525261369167,-0.011471125766906676,-0.12220597869509381
9.72,0.12,0.13133429542205305,-0.4,-0.27914552125678044,0.12969725796410275,-0.29026439447823826,-0.01140250531613432,-0.12152834984755034
9.74,0.12,0.131266493622873,-0.4,-0.27981565549289267,0.1296392504425516,-0.29087287038874454,-0.011334295422053053,-0.12085447874321958
9.76,0.12,0.13119909747199793,-0.4,-0.28048207361546706,0.1295815898509966,-0.29147797263794495,-0.011266493622872992,-0.12018434450710735
9.78,0.12,0.13113210453789725,-0.4,-0.281144796260079,0.12952427411948125,-0.29207971989617565,-0.011199097471997932,-0.11951792638453296
9.8,0.12,0.13106551240398154,-0.4,-0.28180384394433533,0.12946730119000413,-0.2926781307345654,-0.011132104537897258,-0.11885520373992103
9.82,0.12,0.13099931866848155,-0.4,-0.28245923706894915,0.12941066901648213,-0.29327322362507685,-0.011065512403981542,-0.11819615605566469
9.84,0.12,0.1309335209443307,-0.4,-0.2831109959187578,0.12935437556471047,-0.29386501694060113,-0.010999318668481556,-0.11754076293105087
9.86,0.12,0.13086811685905025,-0.4,-0.2837591406636925,0.1292984188123196,-0.29445352895511456,-0.010933520944330699,-0.1168890040812422
9.88,0.12,0.13080310405463752,-0.4,-0.28440369135970267,0.12924279674873188,-0.29503877784387,-0.010868116859050259,-0.11624085933630751
9.9,0.12,0.13073848018745662,-0.4,-0.28504466794964206,0.12918750737511522,-0.29562078168364164,-0.010803104054637525,-0.11559630864029735
9.92,0.12,0.13067424292813176,-0.4,-0.2856820902641193,0.12913254870433483,-0.2961995584529932,-0.010738480187456628,-0.11495533205035796
9.94,0.12,0.13061038996144267,-0.4,-0.2863159780223174,0.12907791876090413,-0.2967751260325859,-0.010674242928131766,-0.11431790973588074
9.96,0.12,0.13054691898622234,-0.4,-0.2869463508327854,0.1290236155809345,-0.2973475022055072,-0.010610389961442673,-0.11368402197768263
9.98,0.12,0.13048382771525677,-0.4,-0.28757322819420494,0.12896963721208285,-0.2979167046576272,-0.010546918986222342,-0.11305364916721461
