lot_id,recipe,chamber_id,pressure_level,rf_level,temperature_c,pressure_pa,rf_power_w,uniformity_percent,etch_rate_nm_min,wafer_count,defect_count,defect_rate
EXP-0365,ETCH-B,CH-03,low,low,72.19175035681462,17.28467114809782,832.8758312876599,93.6422036493221,515.2151480811364,105,8,0.0761904761904762
EXP-0366,ETCH-B,CH-03,low,low,72.32995611582685,17.213086782200413,833.2172756708926,93.12400486757515,507.42523351385415,95,4,0.042105263157894736
EXP-0367,ETCH-B,CH-03,low,low,72.66568768494777,17.620208348832865,829.0598069304035,94.79434000682168,505.09599568565596,113,7,0.061946902654867256
EXP-0368,ETCH-B,CH-03,low,low,71.84249766134147,17.220239955103377,834.5949570121971,94.97414469532632,511.8130611896666,119,9,0.07563025210084033
EXP-0369,ETCH-B,CH-03,low,standard,72.64377366425978,17.331380009005816,851.3246332083394,93.54535755937411,509.6001958802057,112,9,0.08035714285714286
EXP-0370,ETCH-B,CH-03,low,standard,71.75013783925043,17.296059726165083,852.8994685212064,95.93935634022101,520.9024273305389,117,3,0.02564102564102564
EXP-0371,ETCH-B,CH-03,low,standard,71.53203999290497,17.474835074528816,854.5302825991604,94.90159547664287,512.1973432331123,97,4,0.041237113402061855
EXP-0372,ETCH-B,CH-03,low,standard,71.9638805479692,17.436888349533074,843.5514083781545,94.42057840414753,528.8447214315943,104,3,0.028846153846153848
EXP-0373,ETCH-B,CH-03,low,standard,71.68873704906731,17.502106496188826,845.0832158885519,95.19523702268232,512.8672472708057,113,8,0.07079646017699115
EXP-0374,ETCH-B,CH-03,low,standard,71.90665568544111,17.20167620924848,853.3313435110535,95.08798286693978,515.5657683823073,87,3,0.034482758620689655
EXP-0375,ETCH-B,CH-03,low,standard,71.85798819068236,17.273308448281632,852.3708669368388,95.48212619963299,512.4164315673974,92,4,0.043478260869565216
EXP-0376,ETCH-B,CH-03,low,standard,71.87562861633644,17.598179078118253,846.9321336211349,95.21562441895436,515.6327783855133,120,10,0.08333333333333333
EXP-0377,ETCH-B,CH-03,low,high,71.61985958742218,17.52043002658722,880.3566552723619,94.27081671972486,532.3780424447328,120,13,0.10833333333333334
EXP-0378,ETCH-B,CH-03,low,high,71.75320846735032,17.306922907877322,867.4888976230021,93.14233211203927,529.4580776295404,94,8,0.0851063829787234
EXP-0379,ETCH-B,CH-03,low,high,71.69228020902464,17.471131577903634,879.766537974887,93.60763781277235,526.1206532890192,97,7,0.07216494845360824
EXP-0380,ETCH-B,CH-03,low,high,71.347967727044,17.307706799792953,876.2827133716714,92.93217633454225,515.8286524645565,99,6,0.06060606060606061
EXP-0381,ETCH-B,CH-03,low,high,72.669954590899,17.331057414815177,877.9531648916911,93.67433977321717,527.5881366928052,109,9,0.08256880733944955
EXP-0382,ETCH-B,CH-03,low,high,72.33612740415519,17.620128577172565,883.7525231920794,93.47683447602164,526.174010874583,101,6,0.0594059405940594
EXP-0383,ETCH-B,CH-03,low,high,71.93243599860419,17.156376450032354,879.7716926896968,93.43964190931682,530.0165232086738,112,7,0.0625
EXP-0384,ETCH-B,CH-03,low,high,72.91161583252135,17.524260318593807,874.746562082858,93.11562447105831,521.5950065126058,104,4,0.038461538461538464
EXP-0385,ETCH-B,CH-03,standard,low,72.41899052571758,17.972818968191685,826.5267568604221,95.84842013190412,510.87420271832326,80,1,0.0125
EXP-0386,ETCH-B,CH-03,standard,low,71.55101026080007,17.801171774923006,835.4077807762262,94.56197412382443,512.7769640759298,101,2,0.019801980198019802
EXP-0387,ETCH-B,CH-03,standard,low,72.38178391680916,18.274785203609596,829.8060084672109,94.59184818316807,516.434113545626,108,2,0.018518518518518517
EXP-0388,ETCH-B,CH-03,standard,low,71.06959882617933,17.957080930519233,828.6588092015818,94.67481093036736,510.6028214175046,90,5,0.05555555555555555
EXP-0389,ETCH-B,CH-03,standard,low,71.93489978329016,17.787212392709066,834.7973567459765,94.64114225600414,500.5120401752142,101,6,0.0594059405940594
EXP-0390,ETCH-B,CH-03,standard,low,72.34438554535492,18.082520851187315,827.7843226864619,95.43612779848236,502.1529974533532,85,5,0.058823529411764705
EXP-0391,ETCH-B,CH-03,standard,low,71.29195913365142,18.04658460451402,829.2318742921167,95.52781870652777,512.9958173630001,119,3,0.025210084033613446
EXP-0392,ETCH-B,CH-03,standard,low,72.78802512703886,18.197771411132827,822.4532944948679,95.66615692504514,519.1149428897832,93,3,0.03225806451612903
EXP-0393,ETCH-B,CH-03,standard,standard,73.01713250061506,17.892147720817555,843.501584523163,96.26056837717704,511.83484940618945,85,3,0.03529411764705882
EXP-0394,ETCH-B,CH-03,standard,standard,71.57809615596737,17.837247556472235,852.9760112997527,95.68743607259606,521.1316828776916,91,7,0.07692307692307693
EXP-0395,ETCH-B,CH-03,standard,standard,71.86331770332325,17.904454432141076,855.1432613384396,96.65642746707479,518.2051994231961,103,7,0.06796116504854369
EXP-0396,ETCH-B,CH-03,standard,standard,71.86008229184047,17.908853849584727,854.5044966787328,95.58602437508304,513.8670842242068,111,6,0.05405405405405406
EXP-0397,ETCH-B,CH-03,standard,standard,71.69843227982754,18.238297387736527,856.4440831738639,95.96707162208084,514.8044103429535,114,6,0.05263157894736842
EXP-0398,ETCH-B,CH-03,standard,standard,72.0499646255428,18.089012289622747,847.6229446682718,96.06956476418573,504.9841062666571,90,6,0.06666666666666667
EXP-0399,ETCH-B,CH-03,standard,standard,72.23766482451806,18.18659355919763,851.8158937483781,96.48212134016906,518.6120363023905,112,4,0.03571428571428571
EXP-0400,ETCH-B,CH-03,standard,standard,72.10814687427256,18.1550339868361,849.0411864224526,96.04513529430399,518.4772204042755,118,6,0.05084745762711865
EXP-0401,ETCH-B,CH-03,standard,high,71.3310255056571,18.042528001151197,873.6931667002372,94.38147562927053,527.7640046264946,103,9,0.08737864077669903
EXP-0402,ETCH-B,CH-03,standard,high,72.17365962763509,17.867451711882204,874.3741160827433,93.26089290331481,526.5815307960617,112,11,0.09821428571428571
EXP-0403,ETCH-B,CH-03,standard,high,71.94859982284216,18.005112603477855,873.472267098707,94.80076974582349,527.3553732094837,89,3,0.033707865168539325
EXP-0404,ETCH-B,CH-03,standard,high,71.45766649006399,17.903842779277575,874.972037949652,94.93817566622491,536.4115487869262,88,10,0.11363636363636363
EXP-0405,ETCH-B,CH-03,standard,high,71.67207696464209,17.969810712895026,873.3977196479128,94.26109330244279,532.563597792974,97,10,0.10309278350515463
EXP-0406,ETCH-B,CH-03,standard,high,71.78414105691387,17.94584664646174,881.942656154774,94.4174783529015,522.196488543823,118,3,0.025423728813559324
EXP-0407,ETCH-B,CH-03,standard,high,71.36633021290203,17.929848256874585,876.0847593402394,94.14384651773543,525.735546909174,114,4,0.03508771929824561
EXP-0408,ETCH-B,CH-03,standard,high,71.66641419195744,17.96814968831183,874.2215520370612,94.21553042046186,521.4976819171504,85,2,0.023529411764705882
EXP-0409,ETCH-B,CH-03,high,low,72.4636409276937,18.582171923502315,837.2411395315307,93.22965660240408,500.4263639432601,91,4,0.04395604395604396
EXP-0410,ETCH-B,CH-03,high,low,72.06306677397332,18.760074077995597,820.0898928979817,94.74906300263189,503.73617222792274,91,11,0.12087912087912088
EXP-0411,ETCH-B,CH-03,high,low,72.0247393927313,18.651953441007713,829.3369260836469,94.38102930701528,516.2673793205497,86,5,0.05813953488372093
EXP-0412,ETCH-B,CH-03,high,low,71.78909188343236,18.47861313244519,822.5994225281383,93.56518939945688,510.5244386186154,88,2,0.022727272727272728
EXP-0413,ETCH-B,CH-03,high,low,71.66537993239966,18.376447079409118,826.4319363750099,93.67352208776202,513.396918583086,105,1,0.009523809523809525
EXP-0414,ETCH-B,CH-03,high,low,72.30458813492919,18.425308749399253,834.3399345198947,93.98575596315827,510.6325626255751,108,5,0.046296296296296294
EXP-0415,ETCH-B,CH-03,high,low,72.52831135306067,18.664072336645948,827.4150829740047,93.47039054574438,511.58228403453126,100,2,0.02
EXP-0416,ETCH-B,CH-03,high,low,72.5532009417278,18.698583724421148,832.6761105993938,94.26113685957588,507.72207588111377,96,9,0.09375
EXP-0417,ETCH-B,CH-03,high,standard,71.49931377034184,18.726821609234307,852.588651120307,94.21101503775417,516.5253899724843,93,8,0.08602150537634409
EXP-0418,ETCH-B,CH-03,high,standard,71.82960019026609,18.47911588761266,846.0834967429162,94.48535347743,513.8714310301048,82,8,0.0975609756097561
EXP-0419,ETCH-B,CH-03,high,standard,72.12144925474348,18.641029221963624,848.2713597201566,94.71972412318875,523.9160960315678,99,5,0.050505050505050504
EXP-0420,ETCH-B,CH-03,high,standard,71.6699864250229,18.757213523177914,855.9114813809872,95.82270941401623,515.1417002154218,113,7,0.061946902654867256
EXP-0421,ETCH-B,CH-03,high,standard,72.23477810322593,18.555321402994732,849.4242861285609,95.0850111517687,523.9578789883885,101,8,0.07920792079207921
EXP-0422,ETCH-B,CH-03,high,standard,71.7729890673116,18.626810469919096,854.3535656657582,94.82736085170835,516.936709146147,105,6,0.05714285714285714
EXP-0423,ETCH-B,CH-03,high,standard,72.5404365959423,18.678934863675074,846.8948192036253,95.16440878784638,516.8091833241797,101,8,0.07920792079207921
EXP-0424,ETCH-B,CH-03,high,standard,71.83063796340761,18.659238421353084,850.3577671524097,95.00813567053642,509.0399648373212,110,6,0.05454545454545454
EXP-0425,ETCH-B,CH-03,high,high,72.7512832616164,18.691687162881937,876.5382206707011,92.74720537215575,525.3143722782811,99,10,0.10101010101010101
EXP-0426,ETCH-B,CH-03,high,high,71.8914165664101,18.500754060138053,873.1516246082547,93.87775426286417,531.9137277755127,96,9,0.09375
EXP-0427,ETCH-B,CH-03,high,high,72.4562402780062,18.679703304241038,877.069869479707,92.35811338418583,519.832617166703,83,7,0.08433734939759036
EXP-0428,ETCH-B,CH-03,high,high,71.70887943467099,18.53734260236115,866.1627894546903,92.85849589242318,535.8493320597323,81,1,0.012345679012345678
EXP-0429,ETCH-B,CH-03,high,high,72.60142683661144,18.50553033310144,872.5895669971894,92.15836041021345,519.717852051114,81,7,0.08641975308641975
EXP-0430,ETCH-B,CH-03,high,high,71.43588051534593,18.4903907633645,874.0933400778976,92.12347848791254,520.5300713873443,103,8,0.07766990291262135
EXP-0431,ETCH-B,CH-03,high,high,71.17651903602113,18.538179196005434,875.1128604959317,94.04617204088336,524.7089933386744,96,3,0.03125
EXP-0432,ETCH-B,CH-03,high,high,72.65917161372671,18.404644311733556,866.4116726596385,93.20459341693838,524.7002507367868,102,4,0.0392156862745098
EXP-0433,ETCH-C,CH-01,low,low,71.00590657290269,17.54336704726362,828.3778175180712,93.3995474880156,499.0959044271682,105,2,0.01904761904761905
EXP-0434,ETCH-C,CH-01,low,low,71.93243678894981,17.24168148599635,826.1217881137876,94.07199337242672,499.7599938368947,101,3,0.0297029702970297
EXP-0435,ETCH-C,CH-01,low,low,72.15460430662121,17.34426537474033,826.8567083703098,94.20123293224135,498.8936006276877,94,7,0.07446808510638298
EXP-0436,ETCH-C,CH-01,low,low,72.08886141042275,17.362125476351036,836.2321015543731,94.36960980985272,506.82278145446753,115,7,0.06086956521739131
EXP-0437,ETCH-C,CH-01,low,low,72.7179180315669,17.538024429409028,833.4121335838673,94.39430155435436,505.1933870611966,108,10,0.09259259259259259
EXP-0438,ETCH-C,CH-01,low,low,72.63323884699085,17.342216234566795,832.8445794920551,93.9835606336779,497.569962545348,113,10,0.08849557522123894
EXP-0439,ETCH-C,CH-01,low,low,71.6646820903673,17.242432078470195,825.458744855645,93.93399001218019,505.0084318424398,83,6,0.07228915662650602
EXP-0440,ETCH-C,CH-01,low,low,71.5441387284358,17.477651706781025,831.1886045221663,94.64687558036032,503.01929671618245,109,5,0.045871559633027525
EXP-0441,ETCH-C,CH-01,low,standard,72.30123982246354,17.430536575138586,850.6764751762762,94.61834760999277,516.1923480663751,100,6,0.06
EXP-0442,ETCH-C,CH-01,low,standard,72.0484681452266,17.267374580413303,846.8300387381892,94.99731698967265,502.4513385655397,99,7,0.0707070707070707
EXP-0443,ETCH-C,CH-01,low,standard,71.84505477837241,17.465591677225824,842.2485167827742,95.48593967228456,510.68532503192836,117,4,0.03418803418803419
EXP-0444,ETCH-C,CH-01,low,standard,71.54879125669767,17.441750626478115,847.032798186999,94.71444126532826,501.32729657195614,91,4,0.04395604395604396
EXP-0445,ETCH-C,CH-01,low,standard,71.55169426817511,17.434443124377978,848.4226796754813,94.70875065731491,505.8050021541426,102,9,0.08823529411764706
EXP-0446,ETCH-C,CH-01,low,standard,71.91612609046686,17.239837697651993,845.2473287371042,95.73752784965315,508.7679458364411,110,4,0.03636363636363636
EXP-0447,ETCH-C,CH-01,low,standard,71.72845649414062,17.287074615227755,846.3295568134371,95.02408092929008,516.5853837812832,117,5,0.042735042735042736
EXP-0448,ETCH-C,CH-01,low,standard,71.6866172477962,17.292905748487666,835.6324716210033,95.57901756205621,504.7815523742821,98,12,0.12244897959183673
EXP-0449,ETCH-C,CH-01,low,high,71.78800199672733,17.344971156399186,874.2155671824382,93.36615923062497,517.4243535641397,101,3,0.0297029702970297
EXP-0450,ETCH-C,CH-01,low,high,72.40409811297482,17.221355168074584,877.9466609705211,94.46323996770187,525.8261350597653,118,8,0.06779661016949153
EXP-0451,ETCH-C,CH-01,low,high,72.44140740229582,17.344274099655888,876.0612597583364,93.68159152001685,520.422097478725,88,10,0.11363636363636363
EXP-0452,ETCH-C,CH-01,low,high,72.33219935315411,17.248600262200355,880.7500818602753,94.11261006178626,518.0631608718497,90,6,0.06666666666666667
EXP-0453,ETCH-C,CH-01,low,high,72.06215781252932,17.33139615814997,870.6559709294736,93.61110498448002,520.2236777205392,100,6,0.06
EXP-0454,ETCH-C,CH-01,low,high,71.95023608442462,17.418204906962192,877.5205548673947,93.21330619637193,520.2682254936602,91,5,0.054945054945054944
EXP-0455,ETCH-C,CH-01,low,high,72.01615042687375,17.47113673636606,876.0441058603981,94.58803580896297,521.7520385326872,86,7,0.08139534883720931
EXP-0456,ETCH-C,CH-01,low,high,71.506673320345,17.436510975408805,876.5903024520522,94.83446523847272,512.7471871513944,92,6,0.06521739130434782
EXP-0457,ETCH-C,CH-01,standard,low,72.48232535661903,18.09377539599959,824.309349749633,95.42585226591143,509.66588813307857,80,5,0.0625
EXP-0458,ETCH-C,CH-01,standard,low,72.20066327079255,17.860921264561235,828.705812055745,95.13765742341589,503.89112896651187,103,6,0.05825242718446602
EXP-0459,ETCH-C,CH-01,standard,low,71.63087918227913,17.94764108317332,827.6594829076164,95.7207780234006,502.88866130244713,98,5,0.05102040816326531
EXP-0460,ETCH-C,CH-01,standard,low,72.07037025080174,17.931427681519015,828.8701807228159,95.79803927424405,505.3160514125083,85,6,0.07058823529411765
EXP-0461,ETCH-C,CH-01,standard,low,71.55611583540288,17.97072853839476,838.1540463072474,94.71679046850406,496.00061129475085,89,8,0.0898876404494382
EXP-0462,ETCH-C,CH-01,standard,low,72.84786872576709,18.071509706668117,820.1971246917807,94.42118435702974,503.97023245747386,86,7,0.08139534883720931
EXP-0463,ETCH-C,CH-01,standard,low,71.9697763680775,18.011617737534664,827.5055251073194,95.86748021093733,502.1512590085409,109,6,0.05504587155963303
EXP-0464,ETCH-C,CH-01,standard,low,72.06963913409828,17.979511589335733,829.9613716725756,95.14782543205705,499.91816609613636,110,4,0.03636363636363636
EXP-0465,ETCH-C,CH-01,standard,standard,71.84149902248262,17.79856217455416,861.4254985400294,96.41291817296859,510.56674318602336,113,10,0.08849557522123894
EXP-0466,ETCH-C,CH-01,standard,standard,71.86495166256142,17.92536350766832,846.1985802147951,96.0603341228434,504.1059704793313,93,5,0.053763440860215055
EXP-0467,ETCH-C,CH-01,standard,standard,72.25166338762536,17.982522215707736,857.0958022996539,96.23109886304255,507.23073953764776,87,6,0.06896551724137931
EXP-0468,ETCH-C,CH-01,standard,standard,72.03640714282749,18.037279883562206,849.8260075284493,96.83384236876391,505.5508246143523,117,11,0.09401709401709402
EXP-0469,ETCH-C,CH-01,standard,standard,71.68878789967887,18.03915154199994,843.7632948763599,97.31713722614772,504.0166649265189,80,2,0.025
EXP-0470,ETCH-C,CH-01,standard,standard,71.92402004043119,18.130988200722516,852.5660285663627,96.76431116799748,510.70273614841017,93,6,0.06451612903225806
EXP-0471,ETCH-C,CH-01,standard,standard,71.81179159167354,18.184544580572794,858.5531698167757,96.1865200910786,506.2055925387858,82,3,0.036585365853658534
EXP-0472,ETCH-C,CH-01,standard,standard,72.4568442413745,18.101420133684417,843.889688236661,97.14608349625205,510.89996099990685,111,3,0.02702702702702703
EXP-0473,ETCH-C,CH-01,standard,high,72.22231550905367,18.108103575079745,883.2246984521123,94.81378614605215,523.4663323062184,110,7,0.06363636363636363
EXP-0474,ETCH-C,CH-01,standard,high,72.67071561702188,17.985326654537026,872.1171799082259,94.78667923616806,521.6769710427124,104,7,0.0673076923076923
EXP-0475,ETCH-C,CH-01,standard,high,72.72868782277456,18.249079856980106,880.1363840269656,95.3579935361061,512.03118101207,102,10,0.09803921568627451
EXP-0476,ETCH-C,CH-01,standard,high,72.14986209719633,17.871241109486274,874.7192958884825,94.69980787610899,514.2930351794612,99,9,0.09090909090909091
EXP-0477,ETCH-C,CH-01,standard,high,72.12985455460115,17.876388929993073,865.6320742098214,95.64064863832976,525.20246332875,92,1,0.010869565217391304
EXP-0478,ETCH-C,CH-01,standard,high,71.69515819116074,17.955570252807757,870.9292893747504,95.18400316420143,518.6534902764246,88,6,0.06818181818181818
EXP-0479,ETCH-C,CH-01,standard,high,71.29595141628285,17.744040599890308,876.3926245188353,95.16779522552609,519.6259605837919,91,6,0.06593406593406594
EXP-0480,ETCH-C,CH-01,standard,high,71.48238875479674,17.92742714071082,884.6208069580625,95.56556399904858,524.672435399615,116,8,0.06896551724137931
EXP-0481,ETCH-C,CH-01,high,low,72.7308242002826,18.627697096879125,820.4480770757697,94.66459036037286,504.92384335087223,100,5,0.05
EXP-0482,ETCH-C,CH-01,high,low,72.89803616819337,18.63498594797352,830.2443567728452,93.79531388382563,490.8736129961848,118,8,0.06779661016949153
EXP-0483,ETCH-C,CH-01,high,low,72.13949172357607,18.383869582211695,825.183929666582,93.27100604981159,504.298546201811,84,3,0.03571428571428571
EXP-0484,ETCH-C,CH-01,high,low,72.06735452304272,18.6838676810686,822.414770230878,94.91434154836085,497.2576147400527,99,2,0.020202020202020204
EXP-0485,ETCH-C,CH-01,high,low,72.46760671971371,18.580071474093568,829.4647292692729,94.70472780761193,501.3239416038675,112,11,0.09821428571428571
EXP-0486,ETCH-C,CH-01,high,low,72.77973975784661,18.493636218721768,831.449135233171,94.50111019004802,500.33151404016775,109,4,0.03669724770642202
EXP-0487,ETCH-C,CH-01,high,low,72.3866347100945,18.62963333331072,832.2771839031427,93.28785899705304,499.06741984213653,98,3,0.030612244897959183
EXP-0488,ETCH-C,CH-01,high,low,71.75348686771449,18.717159809855172,824.5236252354832,94.37644278748198,498.9095477363807,91,5,0.054945054945054944
EXP-0489,ETCH-C,CH-01,high,standard,72.30359104138239,18.74602580804706,850.5421241157104,95.31755911240565,509.19623685726725,102,2,0.0196078431372549
EXP-0490,ETCH-C,CH-01,high,standard,71.75834590951142,18.420075679180087,837.3741053947473,95.35567253449707,502.5405789434198,118,5,0.0423728813559322
EXP-0491,ETCH-C,CH-01,high,standard,71.62894668774373,18.438143744397824,857.5249284998919,94.72726023794777,507.35816323409114,96,2,0.020833333333333332
EXP-0492,ETCH-C,CH-01,high,standard,71.48280904430608,18.51327194252953,855.1891445712762,94.45109073065342,513.4631800304364,83,5,0.060240963855421686
EXP-0493,ETCH-C,CH-01,high,standard,71.84465005416727,18.593759889037422,842.7136595327576,95.36742196928543,517.4994308443211,92,5,0.05434782608695652
EXP-0494,ETCH-C,CH-01,high,standard,72.46993648496074,18.750759513895467,852.3125060465258,94.64198148999144,507.78886315685264,96,5,0.052083333333333336
EXP-0495,ETCH-C,CH-01,high,standard,72.6910081539629,18.54720367757481,852.8854075352489,95.77754885738976,515.578124033899,88,2,0.022727272727272728
EXP-0496,ETCH-C,CH-01,high,standard,71.48619099084578,18.463328078874156,848.7100646718966,95.38123651500364,510.8350367662815,90,5,0.05555555555555555
EXP-0497,ETCH-C,CH-01,high,high,71.74182201548595,18.71586970170384,876.5277812353668,93.52880569641356,526.8222863571978,82,4,0.04878048780487805
EXP-0498,ETCH-C,CH-01,high,high,71.97246079236257,18.672413607373457,878.5551368838325,94.79441138935688,526.1244579103934,100,9,0.09
EXP-0499,ETCH-C,CH-01,high,high,71.86508609695552,18.643689205988498,880.1023099695849,93.97183945559979,524.6274525310859,109,8,0.07339449541284404
EXP-0500,ETCH-C,CH-01,high,high,72.39713876720009,18.750681706195834,871.1017295576992,94.07677025580932,525.4633010393999,111,6,0.05405405405405406
EXP-0501,ETCH-C,CH-01,high,high,71.94383549149106,18.64139687123708,872.0344305399899,94.22590073075577,516.2849344345724,105,4,0.0380952380952381
EXP-0502,ETCH-C,CH-01,high,high,71.52617391448888,18.584614900232875,871.9117396777546,94.13330638788317,523.4359545978348,90,7,0.07777777777777778
EXP-0503,ETCH-C,CH-01,high,high,71.42967988106325,18.674291413633284,872.9954200194311,94.45794201366384,527.6086642240724,118,7,0.059322033898305086
EXP-0504,ETCH-C,CH-01,high,high,71.85585153302519,18.576050518766543,877.5254411605748,93.73729687703054,531.914520776469,81,4,0.04938271604938271
EXP-0505,ETCH-C,CH-02,low,low,71.47433602500557,17.39464856507201,834.4269090573412,93.81906456578602,502.6294750543645,87,9,0.10344827586206896
EXP-0506,ETCH-C,CH-02,low,low,71.7914755958217,17.372982659101226,827.0526548723751,93.80252303128655,503.7443311376888,95,7,0.07368421052631578
EXP-0507,ETCH-C,CH-02,low,low,71.98403341703285,17.436425224018784,826.0018046154784,93.72822631458116,505.01784591016246,119,5,0.04201680672268908
EXP-0508,ETCH-C,CH-02,low,low,71.58601101221727,17.418657493344526,832.2447501910555,94.393587607226,502.90088011514234,118,8,0.06779661016949153
EXP-0509,ETCH-C,CH-02,low,low,71.83706055719128,17.209434598557948,833.4279220515922,93.56088435191444,498.91143717527115,108,11,0.10185185185185185
EXP-0510,ETCH-C,CH-02,low,low,72.09343629633956,17.512460009931555,829.8390359955434,93.35529028198083,503.70782164111006,120,11,0.09166666666666666
EXP-0511,ETCH-C,CH-02,low,low,72.0311095355215,17.514392771267588,839.018537875421,92.48724638015916,499.98786733819236,94,6,0.06382978723404255
EXP-0512,ETCH-C,CH-02,low,low,71.88116070824294,17.434664292690645,831.6559118099813,93.56979226489304,489.26406878970664,81,3,0.037037037037037035
EXP-0513,ETCH-C,CH-02,low,standard,72.48622690674455,17.42609550192672,849.8138653067297,95.12532588217532,516.225311475802,99,3,0.030303030303030304
EXP-0514,ETCH-C,CH-02,low,standard,71.79170779274398,17.429600958340806,854.448229999076,94.90640623040706,517.6172670198914,85,7,0.08235294117647059
EXP-0515,ETCH-C,CH-02,low,standard,71.94724500926544,17.456253711039494,842.3487978616847,95.31512894311135,507.0989449893108,103,2,0.019417475728155338
EXP-0516,ETCH-C,CH-02,low,standard,72.05256287535413,17.464653597146015,851.3368669366788,94.31292935821098,508.38498608619034,105,10,0.09523809523809523
EXP-0517,ETCH-C,CH-02,low,standard,71.50389081887167,17.26874306767355,844.2163971768214,95.37529283590885,513.3040871706237,103,6,0.05825242718446602
EXP-0518,ETCH-C,CH-02,low,standard,72.42399784743014,17.345452759933462,855.7214950356285,95.96353864934105,508.27605674772934,117,7,0.05982905982905983
EXP-0519,ETCH-C,CH-02,low,standard,72.60456028312807,17.395465639246307,858.1201051096042,96.06758403774596,522.0301903254752,112,7,0.0625
EXP-0520,ETCH-C,CH-02,low,standard,71.81737836499667,17.28301518220657,857.3970161634594,94.78162766476788,509.14789598491586,100,4,0.04
EXP-0521,ETCH-C,CH-02,low,high,72.4541267110196,17.283922500934683,878.0431783240159,94.56615600753739,514.9216002112821,115,3,0.02608695652173913
EXP-0522,ETCH-C,CH-02,low,high,73.06335057168516,17.664561084003495,876.4762604158121,93.8971566886664,519.1498520138595,93,5,0.053763440860215055
EXP-0523,ETCH-C,CH-02,low,high,72.27733836850061,17.472714910026447,878.6342081847204,94.79586122979205,516.0161246550642,114,13,0.11403508771929824
EXP-0524,ETCH-C,CH-02,low,high,71.72103677317743,17.583923824293503,870.648177110159,94.07485716925758,529.6633511502296,120,7,0.058333333333333334
EXP-0525,ETCH-C,CH-02,low,high,72.39103938436656,17.27912134036488,874.6968417120429,94.10827330442928,513.0917003535249,83,4,0.04819277108433735
EXP-0526,ETCH-C,CH-02,low,high,72.79399982297052,17.247204220058773,872.8610582331071,94.81845979544649,515.1345250762456,97,6,0.061855670103092786
EXP-0527,ETCH-C,CH-02,low,high,71.72777978187908,17.508766902300845,877.3028770793113,93.64999432086657,523.4989655398367,82,3,0.036585365853658534
EXP-0528,ETCH-C,CH-02,low,high,71.62101733873739,17.470927530394874,875.4311620703669,93.7676212328636,512.2706239608366,97,7,0.07216494845360824
EXP-0529,ETCH-C,CH-02,standard,low,72.27488754644607,18.031853077053615,833.597003906287,93.87003402461703,501.0286330158104,89,2,0.02247191011235955
EXP-0530,ETCH-C,CH-02,standard,low,72.27107287024594,18.127107187815362,832.6030554362694,95.25469820834238,506.66028887279236,98,5,0.05102040816326531
EXP-0531,ETCH-C,CH-02,standard,low,72.03849944596863,17.778638542469587,830.5305815108115,94.71391718178269,506.4170425576371,118,12,0.1016949152542373
EXP-0532,ETCH-C,CH-02,standard,low,72.24819021963135,17.850008932098888,838.6015236134933,94.59640257316552,503.2865357371155,92,7,0.07608695652173914
EXP-0533,ETCH-C,CH-02,standard,low,71.66110520616616,17.836097710395954,826.786828060617,95.93623655916697,508.1886023494584,111,10,0.09009009009009009
EXP-0534,ETCH-C,CH-02,standard,low,72.01145841574882,17.96839950318561,823.6682304544228,94.85951622771623,496.3925542876534,92,5,0.05434782608695652
EXP-0535,ETCH-C,CH-02,standard,low,71.5766988134768,18.035020687653546,830.120517431047,95.22607902027336,500.9834788505057,84,4,0.047619047619047616
EXP-0536,ETCH-C,CH-02,standard,low,71.71364819785984,18.022886630925576,825.2739161933849,95.12553273074067,505.37960052338116,101,10,0.09900990099009901
EXP-0537,ETCH-C,CH-02,standard,standard,71.84856141667446,18.02982995900577,844.13424263712,95.30649271661531,508.06166501453754,106,4,0.03773584905660377
EXP-0538,ETCH-C,CH-02,standard,standard,72.28622763404124,17.946673997429276,850.3485875684293,95.57808240158417,513.2303193673687,118,4,0.03389830508474576
EXP-0539,ETCH-C,CH-02,standard,standard,72.01396934602624,17.97867428629368,858.4018556403825,96.15248996776255,508.6083545815098,100,2,0.02
EXP-0540,ETCH-C,CH-02,standard,standard,72.33582676602742,17.7303555713573,858.512218656337,95.87282950958028,509.90993589386875,81,7,0.08641975308641975
EXP-0541,ETCH-C,CH-02,standard,standard,71.94708822297821,18.001839412559193,855.0195013870393,95.53423122536914,517.8226967390074,111,8,0.07207207207207207
EXP-0542,ETCH-C,CH-02,standard,standard,71.79762406680278,18.088354404234025,846.7776467067648,95.90581758853251,509.0766051071377,86,6,0.06976744186046512
EXP-0543,ETCH-C,CH-02,standard,standard,71.79588395684748,17.888388024971814,842.1640963493377,95.39579966593173,516.342920323058,119,3,0.025210084033613446
EXP-0544,ETCH-C,CH-02,standard,standard,71.03839088152574,17.981156866153377,858.9756042964582,95.65614604257937,502.56898848225876,106,4,0.03773584905660377
EXP-0545,ETCH-C,CH-02,standard,high,72.29003175959885,18.243532299211946,868.8660452035913,94.07893380789432,526.5762859308081,115,9,0.0782608695652174
EXP-0546,ETCH-C,CH-02,standard,high,72.39611362492465,17.95403380382214,869.821357433118,94.70729147501272,532.5024582020237,110,9,0.08181818181818182
