time_s,battery_internal_resistance_ohm,resistance_slope
597.0,0.0499079417715764,2.8038680734418506e-06
597.5,0.0517401698316577,2.930348948804495e-06
598.0,0.0453008156695598,1.5189863788455226e-06
598.5,0.0495405337728315,1.0972253274411919e-06
599.0,0.0497647655087925,1.3537161983928058e-07
599.5,0.0496335328606943,2.594981049539841e-07
600.0,0.0499930694354392,9.580038701816617e-07
600.5,0.0514684769208233,1.6427729682161702e-06
601.0,0.0484287269129071,1.4907589973074152e-06
601.5,0.0469569857201183,3.6474678600797394e-07
602.0,0.0510597837291673,1.1306745765466259e-06
602.5,0.0482709621834508,1.0901056637183413e-07
603.0,0.0509585469524263,-2.042182291931527e-07
603.5,0.0507602336251749,-5.090505683133858e-07
604.0,0.0495447827880219,-1.2560649782968837e-06
604.5,0.0507051956290301,-1.0691632980303637e-06
605.0,0.0496123057749942,-2.1744828650648604e-06
605.5,0.0501589811791887,-1.6975651612733638e-06
606.0,0.0500384454777448,-6.31990289123804e-07
606.5,0.0486252258048359,-9.339580880786165e-07
607.0,0.049213812893733,-1.7475175410640887e-07
607.5,0.0514346248964152,-2.9928968377749487e-07
608.0,0.0480903189860426,-5.107451091616242e-07
608.5,0.0509694888734904,6.253326863470363e-07
609.0,0.0504116470541949,1.8507507084742017e-06
609.5,0.0492429468214364,1.0397507048668043e-06
610.0,0.0481992229269751,-2.156153921652494e-07
610.5,0.0494324516594864,5.682731227886901e-07
611.0,0.0526270050345864,1.4552136944691107e-06
611.5,0.0480675230702801,6.266460940515755e-07
612.0,0.050190685719774,8.890667215665532e-07
612.5,0.0462293576397838,-1.0118491526972176e-06
613.0,0.0477130485829329,-1.3481516211255652e-06
613.5,0.0512249813367819,-8.139453907244719e-07
614.0,0.0520688228554623,8.23252438841109e-07
614.5,0.0499103524640311,1.5133785300369393e-06
615.0,0.0502221611357146,2.0942867515026305e-06
615.5,0.0516827129588223,3.4040505529875827e-06
616.0,0.0506496252984627,4.050346099791815e-06
616.5,0.0508314285828717,5.491809583149586e-06
617.0,0.0495345729110624,4.981664105977667e-06
617.5,0.0512962035271432,5.296147875523127e-06
618.0,0.0493170045495211,4.466456895023091e-06
618.5,0.0490595675190397,4.909227368449567e-06
619.0,0.0491633304045649,4.4171884011050325e-06
619.5,0.0493675805935958,4.09274355064317e-06
620.0,0.0457805777268563,3.29540747301446e-06
620.5,0.0480161225954989,2.805267893902043e-06
621.0,0.0478962261821152,1.9046507725686754e-06
621.5,0.0505452746904625,1.3815548231239664e-06
622.0,0.0496403761401946,1.4418823797580346e-06
622.5,0.0477182969483044,7.878088013790827e-07
623.0,0.0470426892515018,7.976078611581812e-08
623.5,0.0499563379205523,1.4245064549852378e-06
624.0,0.0492887536047869,1.7904836706239917e-06
624.5,0.0485109865910339,1.2353662553695003e-06
625.0,0.0494346445597957,2.0358818977523628e-06
625.5,0.051849766923077,2.644022005438104e-06
626.0,0.0532744482575456,5.255213650806568e-06
626.5,0.0503697806120917,5.139237667944635e-06
627.0,0.0472576478262843,4.481448368408004e-06
627.5,0.046923179073374,3.3800108862532245e-06
628.0,0.0496794975353262,3.3084608034946744e-06
628.5,0.0527988245853682,3.823298377593947e-06
629.0,0.0508639697788238,4.266512695417432e-06
629.5,0.0524124196911123,4.292558289544326e-06
630.0,0.0516477170148706,6.504673541097407e-06
630.5,0.0476815730331048,6.397282520592336e-06
631.0,0.0486739080380231,5.416599593341684e-06
631.5,0.0482224210622445,4.86503414785942e-06
632.0,0.0501177695612675,3.5497619377939597e-06
632.5,0.0511432531975884,4.7478989000329036e-06
633.0,0.050920936030208,5.108179646376219e-06
633.5,0.0461509767920372,4.162275577553111e-06
634.0,0.0498150558323733,3.3158206550148745e-06
634.5,0.0512733505826472,3.811672300119855e-06
635.0,0.0507717412778498,3.5848392517235035e-06
635.5,0.0503771231966645,3.7944747259530226e-06
636.0,0.0502179916684377,3.08726248529985e-06
636.5,0.0494906109498374,1.5787294748067686e-06
637.0,0.0490615104122882,9.972980253458504e-07
637.5,0.0513703615100916,2.0059648969390776e-06
638.0,0.051252183449974,2.427927846568e-06
638.5,0.0464189565882195,1.7546940804527912e-06
639.0,0.0506648508139068,1.6641024364885494e-06
639.5,0.0502491187615279,2.5142711578870892e-06
640.0,0.0486430731021074,9.056423963264011e-07
640.5,0.0485660942999766,5.46904536001911e-07
641.0,0.0488856822067615,2.82426964726913e-07
641.5,0.051059360725918,5.117537655984279e-07
642.0,0.0497855176730425,9.80666151677057e-07
642.5,0.0529144917563545,9.29062217955698e-07
643.0,0.0502898461224261,1.0917353979648784e-06
643.5,0.0495379905501867,1.6431117748357313e-06
644.0,0.0520447675018694,2.328977109942625e-06
644.5,0.0485479635850589,1.8936861128863973e-06
645.0,0.0522710151420111,2.539599264966871e-06
645.5,0.0479783769420451,1.1637272963388548e-06
646.0,0.0492374665824,1.6438716835134982e-06
646.5,0.0527987448679566,1.8756869171896602e-06
647.0,0.0513659852077224,2.957676697101618e-06
647.5,0.0523051609520718,4.12186465404583e-06
648.0,0.0526065622949325,5.189854934348009e-06
648.5,0.0503508511299627,5.708979014456041e-06
649.0,0.0527724938654288,6.006000799706077e-06
649.5,0.0504738622791112,7.561952354987376e-06
650.0,0.0483090312608094,7.16949059044542e-06
650.5,0.0505901015178241,8.152923467002887e-06
651.0,0.0494500542451916,7.5272408376911996e-06
651.5,0.0512635168032964,7.425791564578574e-06
652.0,0.0513590575575606,8.83427542315671e-06
652.5,0.051408063205495,9.22584262018038e-06
653.0,0.0481465909787725,8.853026540343218e-06
653.5,0.0505336908734337,9.425403398261345e-06
654.0,0.0500667642582566,9.33790999667206e-06
654.5,0.0507921832723206,8.873780295191333e-06
655.0,0.0489148169687824,7.441936524411522e-06
655.5,0.0485771350703119,6.83588720785179e-06
656.0,0.047958118260109,6.196279194746398e-06
656.5,0.0514300316937394,7.576530896107305e-06
657.0,0.0509138369140903,8.022173792861582e-06
657.5,0.0496835871439673,8.722306870669977e-06
658.0,0.053071884645803,8.131234706725769e-06
658.5,0.0527467238464936,9.133223232501766e-06
659.0,0.0481656741940867,8.314164294104866e-06
659.5,0.054220070051059,9.95288762943908e-06
660.0,0.0526682533002652,1.1069576996508798e-05
660.5,0.0504577741383804,1.1874185377875965e-05
661.0,0.0494904315771555,1.1008878799250542e-05
661.5,0.0483944611490316,9.064939764889352e-06
662.0,0.0511049893459327,9.954935252607486e-06
662.5,0.05033806031402,9.355930208820445e-06
663.0,0.0507256820259752,1.0031980878998292e-05
663.5,0.0505426188388897,1.0550677906535298e-05
664.0,0.051304803162655,1.0875144823665698e-05
664.5,0.0473677049226192,1.0048056849652514e-05
665.0,0.0496906384242839,9.744839963119502e-06
665.5,0.0513148726068144,1.034194575986367e-05
666.0,0.0496357311992032,1.0186518636836589e-05
666.5,0.0492896958903933,9.297108759405444e-06
667.0,0.0487685823310521,8.43505350390617e-06
667.5,0.0510171022823885,9.438345104642336e-06
668.0,0.0502474039133308,8.721308641468824e-06
668.5,0.0504688948598093,9.290551812844707e-06
669.0,0.0498342371516938,9.366629002648296e-06
669.5,0.0525655253659383,1.0084297237442649e-05
670.0,0.0522474322480714,1.0208907519097578e-05
670.5,0.050618105476032,1.0150291090977383e-05
671.0,0.0506621490181287,1.1443889512025886e-05
671.5,0.0515346203988861,1.1195910353596167e-05
672.0,0.0494618455669015,1.0959419079483355e-05
672.5,0.0505131395154645,9.49798497081873e-06
673.0,0.0521244128627714,9.296015299612343e-06
673.5,0.0528794975659878,1.0851029496517858e-05
674.0,0.0526665945482594,1.2661132005779101e-05
674.5,0.0503336971630315,1.259615551791915e-05
675.0,0.0527235149311068,1.3646778982405752e-05
675.5,0.0516772183239685,1.4861353994762774e-05
676.0,0.0521033891950873,1.5818000387178628e-05
676.5,0.0500012228099813,1.597227463497558e-05
677.0,0.0497113185038822,1.5467622092131287e-05
677.5,0.0492302778954285,1.5503145884289495e-05
678.0,0.0484675874068615,1.4406259810594968e-05
678.5,0.0497031478131811,1.3717668208562197e-05
679.0,0.0508657150549449,1.3548604526281145e-05
679.5,0.0503125021826292,1.3224936954030279e-05
680.0,0.0474981718799166,1.0224616502841417e-05
680.5,0.0503234452195627,9.319140374931322e-06
681.0,0.0524463642367332,9.224502679466098e-06
681.5,0.0487365458138877,8.678327380980903e-06
682.0,0.0500067536043977,8.289383349394065e-06
682.5,0.052581023377546,8.15404639419301e-06
683.0,0.0509025781658929,7.007496978549092e-06
683.5,0.0491529405075705,6.335372279156136e-06
684.0,0.0509660100562863,6.1375317971236754e-06
684.5,0.0508287309858528,5.54452314039638e-06
685.0,0.0512971949612072,5.5170896572842085e-06
685.5,0.0518670751247718,6.726965864492147e-06
686.0,0.0513395786024816,8.317353700684044e-06
686.5,0.0491947317306697,7.814430114084506e-06
687.0,0.0516100057481224,7.01009545295546e-06
687.5,0.0481285091794676,4.596365949769407e-06
688.0,0.0508909889083622,4.4739030672599306e-06
688.5,0.050369487803915,5.438171759442077e-06
689.0,0.0498996193603566,5.412187299279205e-06
689.5,0.0509938381608245,6.4956659180786095e-06
690.0,0.050609553338979,7.108897455259807e-06
690.5,0.0514474321396845,6.409122821325441e-06
691.0,0.0487176551842085,4.972135046479685e-06
691.5,0.0536661897436904,5.38999203243893e-06
692.0,0.0488874402601822,4.591717490103016e-06
692.5,0.0542222302784466,6.437321657297358e-06
693.0,0.0498802764291335,6.373936174227232e-06
693.5,0.0512356938904698,4.873683302041961e-06
694.0,0.0521381163285341,5.250548284615208e-06
694.5,0.05126315943106,5.862456231948233e-06
695.0,0.0514397721240331,6.336655195623995e-06
695.5,0.0507503478813806,6.355522766871761e-06
696.0,0.0508807252801645,6.358811291555084e-06
696.5,0.048712394189216,5.155870446154003e-06
697.0,0.0500271335059958,4.3213206250416005e-06
697.5,0.0492665086111098,4.135862317767615e-06
698.0,0.0525074508673837,5.254592804925462e-06
698.5,0.0486323860633714,2.7325715149297848e-06
699.0,0.0476413850585662,1.569662742421426e-06
699.5,0.0521456853847827,2.114355511661692e-06
700.0,0.050652014545972,1.3538483091851456e-06
700.5,0.051998120303011,1.1032871694288399e-06
701.0,0.0529709757527168,1.3651778778212882e-06
701.5,0.0506248982795869,1.5425533227354524e-06
702.0,0.0520088319343295,1.7595913150805643e-06
702.5,0.0503361355289972,2.5846866840613726e-06
703.0,0.0513789736484171,2.7558211077001676e-06
703.5,0.0506992809356399,2.3226211605027184e-06
704.0,0.0490665752771423,2.2599520037119765e-06
704.5,0.0512281490258326,1.6419331233632728e-06
705.0,0.0487319436855712,1.5381181183478174e-06
705.5,0.0502103873348387,2.6617933730534817e-07
706.0,0.0534867781966072,8.616491896673561e-07
706.5,0.050606665285973,1.7338139963961662e-06
707.0,0.0508771443961646,2.1309710053209736e-06
707.5,0.0513931044716235,3.139341277906289e-06
708.0,0.0528826763503444,4.896210505331949e-06
708.5,0.0493459381053231,4.241922255745998e-06
709.0,0.0476744470943068,3.9214112362795115e-06
709.5,0.0517039577005535,4.335581214594498e-06
710.0,0.0487701545578427,2.6193000572753973e-06
710.5,0.0506013290678545,2.61493299536583e-06
711.0,0.0506145976518373,2.1369593857981113e-06
711.5,0.0491175798064042,1.794254750155099e-06
712.0,0.0498789653290216,1.8212187805694657e-06
712.5,0.051903443708303,2.7156138651947033e-06
713.0,0.0515013308391818,2.070039744095822e-06
713.5,0.0513099748651665,2.3250776329467835e-06
714.0,0.0515848924899565,2.4921389572099706e-06
714.5,0.0509076392667426,2.673598193397671e-06
715.0,0.0507409624902257,1.996571523888759e-06
715.5,0.0510316809110581,1.2851108357717374e-06
716.0,0.0520122404038577,7.017022829664771e-07
716.5,0.0500236347440731,7.271874299579053e-07
717.0,0.0495824715426862,3.632524942932912e-07
717.5,0.0503611524138325,-1.865789195143768e-07
718.0,0.051054816337632,9.69176423100218e-07
718.5,0.0520001058722455,2.392933482913476e-06
719.0,0.0496352527261515,9.198529276917338e-07
719.5,0.0502480474006912,2.233651002582241e-06
720.0,0.0503216937319649,2.953443007176843e-06
720.5,0.0509778536733624,3.0318994106003803e-06
721.0,0.0499926014137313,2.293168412558129e-06
721.5,0.0521648874572019,1.988096966210026e-06
722.0,0.0452819512758791,-4.847092561639037e-08
722.5,0.0516894219364743,2.808778152731618e-07
723.0,0.0516237069434917,7.365527584570452e-07
723.5,0.0514449779203075,1.0352187106302312e-06
724.0,0.0509676512816372,1.4506209466110916e-06
724.5,0.0518769284800322,5.898560992069755e-07
725.0,0.0513908738344429,4.729484771709692e-07
725.5,0.0529467394293202,1.6696038492878336e-06
726.0,0.0506298332484599,1.1920051777616474e-06
726.5,0.0522673711904338,1.238778124509219e-06
727.0,0.0516060036278112,7.72623676185862e-07
727.5,0.0532356822706163,1.9049407537042629e-06
728.0,0.0497392592715261,1.2536443874973995e-06
728.5,0.0501052597131659,8.501803234042011e-07
729.0,0.0497055514361754,1.741006669072323e-08
729.5,0.0524275633150206,1.4579319099054611e-06
730.0,0.0486889514320623,1.2208783755521169e-06
730.5,0.0504800130918478,1.0640552729287624e-06
731.0,0.054334953977364,2.519647680891423e-06
731.5,0.0499621446604399,2.509371342549632e-06
732.0,0.0510003780565028,2.068124002534821e-06
732.5,0.0518207723157067,2.396917705794364e-06
733.0,0.0523367049390563,3.6068309020821105e-06
733.5,0.0490464651041026,3.772928988213585e-06
734.0,0.0503942636809979,4.433133715185228e-06
734.5,0.0490084743460247,3.556270407085297e-06
735.0,0.0488474309710735,3.626188937835012e-06
735.5,0.0478423929124968,2.868101181640639e-06
736.0,0.0506713492187151,3.4846996073620268e-06
736.5,0.0496970929615592,2.8253950285464593e-06
737.0,0.0490765732022619,1.7899809535941244e-06
737.5,0.0515885498593274,1.5948641186276872e-06
738.0,0.0532977220007914,1.7691805491301568e-06
738.5,0.0507030697733639,1.3569247347303038e-06
739.0,0.0479307576866002,2.806146596458605e-07
739.5,0.0512932692647642,3.817128593998912e-07
740.0,0.0521196404683033,-3.6501631625811397e-07
740.5,0.0487727682672119,-1.3397566559190293e-06
741.0,0.0511522709271665,-4.284793154740064e-07
741.5,0.0503749174910357,-1.3881822564539903e-06
742.0,0.0498406135858797,-2.046349554042289e-06
742.5,0.0529634533196027,-3.3130742423640826e-07
743.0,0.0513549614088484,1.1183598291503107e-08
743.5,0.0503058702005193,-8.181177846743344e-07
744.0,0.0506029944183723,-7.708536494331077e-07
744.5,0.0512600443476415,-5.07240443644033e-07
745.0,0.0538961167515038,1.039497042837875e-06
745.5,0.0517399688862831,1.916660462542124e-06
746.0,0.0523714052910663,2.8339935657286933e-06
746.5,0.0496955844650086,1.7372534583888803e-06
747.0,0.0538245541722794,3.3580418106932547e-06
747.5,0.0517073335210766,2.6257520355280866e-06
748.0,0.0498665878596793,2.2686746529138363e-06
748.5,0.0485197507240414,1.1430492784887282e-06
749.0,0.0503204313550604,5.769293821538861e-07
749.5,0.0502625627420165,4.4373012584611915e-07
750.0,0.0525923155063263,1.116853066729869e-06
750.5,0.0469016842324637,-2.2324474049075074e-07
751.0,0.050096429898276,-1.358594931788066e-06
751.5,0.0532279237833872,8.697013266589754e-07
752.0,0.0501858199928152,-1.6390430621285788e-07
752.5,0.0516783595893493,1.6517332192332726e-06
753.0,0.0512242454658311,1.4730369191101462e-06
753.5,0.0523350438194899,2.3135175716701414e-06
754.0,0.0490319003920798,2.1605971105626073e-06
754.5,0.0493340154616303,1.7864610808565238e-06
755.0,0.0485678037691942,1.1833134266928731e-06
755.5,0.0514392065198885,1.496967393062994e-06
756.0,0.0497443253111398,1.1602535704715395e-06
756.5,0.0519880228715464,8.475162310441606e-07
757.0,0.0479453942849623,-6.060663123481703e-07
757.5,0.0495227498650402,-1.7129817948676004e-06
758.0,0.0524700163775931,-2.420576861131522e-07
758.5,0.0476876272231608,-2.375245952118485e-06
759.0,0.0514705540162588,-3.3550670242990654e-06
759.5,0.0510414137010868,-2.6462489408047015e-06
760.0,0.0491535262849891,-3.3374733277746457e-06
760.5,0.0499981657965847,-3.1036755777781622e-06
761.0,0.0516827775831742,-1.7511049233041242e-06
761.5,0.0499981413384384,-2.071465344020174e-06
762.0,0.0516231151993444,-1.134511452790918e-06
762.5,0.0537189830912172,-3.1631290440420724e-08
763.0,0.0510408204818556,3.7924375631714726e-07
763.5,0.0512441134627805,5.908874426223394e-07
764.0,0.0525093714723913,6.355704143338093e-07
764.5,0.0483702379906651,-1.4581805337572743e-07
765.0,0.0504768870141257,-1.0856681861636091e-06
765.5,0.0494378806022568,-1.8457835044099994e-06
766.0,0.0519169177086673,-1.9950350561341153e-07
766.5,0.0517602674604971,1.8281607668500645e-07
767.0,0.0495617929713574,-2.3768987134295002e-07
767.5,0.0518413505347414,5.096950828541535e-07
768.0,0.0512025127566863,1.6158549853477826e-06
768.5,0.0515724162067383,1.4005116935082405e-06
769.0,0.0559847091876176,2.290660089247651e-06
769.5,0.0520367868060542,3.1847931219855075e-06
770.0,0.0528112085899242,3.1639332864750234e-06
770.5,0.0491641217187295,2.377348990845556e-06
771.0,0.0508034499345343,2.283729383878887e-06
771.5,0.0530257567904856,2.4781077350872302e-06
772.0,0.051343908781414,2.2702754507967486e-06
772.5,0.0507281081690588,2.6484273463733e-06
773.0,0.0503637682170982,2.7152331749704297e-06
773.5,0.0507828537836037,2.882713476804559e-06
774.0,0.0512270468906872,3.3529170736779695e-06
774.5,0.0491287447958734,2.673978722870842e-06
775.0,0.051938824262848,3.09855226717117e-06
775.5,0.0525895137338538,3.905837292912107e-06
776.0,0.0513178451400549,4.5888201807306455e-06
776.5,0.0519678512518528,4.7096745630888395e-06
777.0,0.051054534742312,4.254260298253597e-06
777.5,0.0516425423278741,4.358777840111492e-06
778.0,0.047780196081628,3.149840807513723e-06
778.5,0.0500299629691312,3.2904819880318675e-06
779.0,0.0518920264969654,3.2206176297668647e-06
779.5,0.0529725137273131,3.839039223613164e-06
780.0,0.0503695155384882,3.3938643488180188e-06
780.5,0.0519829100654887,3.8907467627552526e-06
781.0,0.0517292742646002,3.861869413843119e-06
781.5,0.05271379381433,5.140482487794032e-06
782.0,0.052469759951596,3.422453016013688e-06
782.5,0.0471467152460991,2.14711405269378e-06
783.0,0.0518145062326078,2.804551763533247e-06
783.5,0.0527506964673556,3.772423627964747e-06
784.0,0.0500455839882044,3.4128548875200426e-06
784.5,0.0500602123388039,3.447783852867749e-06
785.0,0.051983425068186,4.085821141580486e-06
785.5,0.049335933997984,4.279463670791247e-06
786.0,0.0524013837734638,4.791407770460132e-06
786.5,0.0522533859279544,5.917933599114757e-06
787.0,0.0490671661418763,5.4500512775659534e-06
787.5,0.053010820453643,7.314149141624792e-06
788.0,0.0526716364428062,7.5705646786283375e-06
788.5,0.0518467862553678,7.619549584306021e-06
789.0,0.0506424769870158,6.99084660355302e-06
789.5,0.0515549150064641,7.8763797175043e-06
790.0,0.0513768156272068,7.123533196229763e-06
790.5,0.052328928675849,7.498001714999813e-06
791.0,0.0513815719958681,9.087883009176989e-06
791.5,0.0499521928237294,8.270307935310379e-06
792.0,0.0505988948261344,8.156266727973566e-06
792.5,0.0535243013909061,9.598562950431156e-06
793.0,0.0512988811023914,1.0326211540905875e-05
793.5,0.049368461907761,8.88092014764209e-06
794.0,0.0504108185521601,8.430420319349811e-06
794.5,0.0505812051904711,7.4679487940125385e-06
795.0,0.0508555305879422,6.5402470868605105e-06
795.5,0.0523000554206684,5.77322546434274e-06
796.0,0.0496519131763191,5.069609151077089e-06
796.5,0.0512507647490263,4.624403845940875e-06
797.0,0.0511122361517794,3.8504425941339216e-06
797.5,0.0522979153971369,4.6077462905990055e-06
798.0,0.0497929621729946,5.043158412540069e-06
798.5,0.0512414622851993,5.011274588545156e-06
799.0,0.0504011539505988,3.4635798077487825e-06
799.5,0.0526724110040042,4.250084269209483e-06
800.0,0.0480795468037541,3.476347715043864e-06
800.5,0.053783846490515,3.6815691222699613e-06
801.0,0.0501761156088216,3.3609821069888337e-06
801.5,0.0510670457693295,3.0887082869479022e-06
802.0,0.0516514741229266,2.8286295672533362e-06
802.5,0.051436300014907,3.7791771683168898e-06
803.0,0.0514273238183786,4.060784627777879e-06
803.5,0.0524806061950837,4.336335561789163e-06
804.0,0.0544053648397894,5.516980033862554e-06
804.5,0.0507095070062846,5.420074740020195e-06
805.0,0.0526734471444069,7.246131846297973e-06
805.5,0.0499213860771236,7.0375205051691424e-06
806.0,0.0480173434211894,6.320054016255272e-06
806.5,0.0522302685674407,6.249409862888283e-06
807.0,0.0539494874639493,8.606444767300108e-06
807.5,0.0510160299342377,8.860850977308578e-06
808.0,0.0507586887723308,8.240296370168577e-06
808.5,0.0504313365496913,6.912378717915865e-06
809.0,0.0522184063516622,7.066232338447979e-06
809.5,0.052146185929202,7.152746968618473e-06
810.0,0.0538859411554287,8.923974808137117e-06
810.5,0.0505256392821994,6.906642475595915e-06
811.0,0.0520910904616721,6.853352805117755e-06
811.5,0.0516400815836712,7.915596791455041e-06
812.0,0.0511774252798686,7.519493064713785e-06
812.5,0.050500019157831,7.463700304303622e-06
813.0,0.0525078801369976,8.054981397765896e-06
813.5,0.0491383179023783,7.711688651137405e-06
814.0,0.0517937646180878,7.100013573399456e-06
814.5,0.0534121647442182,7.264857038522379e-06
815.0,0.051256874036421,6.188824374824638e-06
815.5,0.0543421273695734,7.575486130685993e-06
816.0,0.0521138542573616,7.3090783389706905e-06
816.5,0.0521398864710983,7.97970152284887e-06
817.0,0.0490971090904997,5.693340560373306e-06
817.5,0.0498792041658386,4.384915251566794e-06
818.0,0.0497501782594011,4.259045177676686e-06
818.5,0.0520341360390983,3.0864411789794664e-06
819.0,0.0523162855964516,3.589706760315475e-06
819.5,0.0513657860851357,3.5140193478927123e-06
820.0,0.0516636474543859,2.765932396699058e-06
820.5,0.0513912934331111,2.2427604049908366e-06
821.0,0.0510518436616347,2.2774648217087535e-06
821.5,0.0529376570478846,2.3879824032082647e-06
822.0,0.0523577819367142,2.921229575378807e-06
822.5,0.0512735009517702,3.881941308399028e-06
823.0,0.0531997259561357,4.530319074010813e-06
823.5,0.0526684311766883,5.029577320867956e-06
824.0,0.0501612368191655,5.014534071752952e-06
824.5,0.0549250061385932,5.2451664495198046e-06
825.0,0.0503301182793753,4.416709099860957e-06
825.5,0.0529502119949158,4.2353970859292405e-06
826.0,0.0507058833186565,4.143895873496104e-06
826.5,0.0500849552413161,3.7384039240251144e-06
827.0,0.0502988185831331,2.5091913999612544e-06
827.5,0.0506944378542142,2.3961366202006436e-06
828.0,0.0499220873255222,1.7034747194664176e-06
828.5,0.0513702041668017,1.7735222861640385e-06
829.0,0.0508571187950244,3.486860065809452e-06
829.5,0.0536976528009671,4.75079205103575e-06
830.0,0.053725617669066,6.3401324783840125e-06
830.5,0.0535630163494305,6.323542332048223e-06
831.0,0.0509190093510886,5.872630677442191e-06
831.5,0.0516566725405106,6.659478347366301e-06
832.0,0.0510153943259494,6.4841843820013264e-06
832.5,0.0501436682174106,5.692214772146948e-06
833.0,0.0512202153646083,5.196074234563178e-06
833.5,0.0499510523898696,4.345624596550032e-06
834.0,0.0519272616223379,4.504202902867214e-06
834.5,0.0509650845134087,3.3786848868760336e-06
835.0,0.0500087198781855,3.0259272864598015e-06
835.5,0.0535983662759925,4.443298014747282e-06
836.0,0.0531987349556098,5.1542108915881944e-06
836.5,0.0520289175931195,5.641777333816332e-06
837.0,0.0522684399715619,5.844149431637427e-06
837.5,0.0488958825132964,4.891534272916292e-06
838.0,0.0516894141547825,3.489511826085328e-06
838.5,0.0501914629644373,2.3866322558098016e-06
839.0,0.0518899013733107,2.766844766697639e-06
839.5,0.0517593310625776,3.5471035937950676e-06
840.0,0.0508320095298668,2.8589004516207298e-06
840.5,0.051758103153557,3.228065498221314e-06
841.0,0.0503218159488228,2.898715038720701e-06
841.5,0.0523379661407023,3.825922864457094e-06
842.0,0.0502630684843875,3.7958098236574868e-06
842.5,0.0553287481856364,3.637704762640979e-06
843.0,0.0494547165015524,2.956746979499507e-06
843.5,0.0488321335377045,2.4282693170911425e-06
844.0,0.0489799350366255,8.514789046779631e-07
844.5,0.049970346706761,-3.0250326733057595e-07
845.0,0.0514320551180906,-4.377701351896086e-08
845.5,0.0517693997757535,-7.54214122900622e-07
846.0,0.0487700227771021,-1.4329593493809259e-06
846.5,0.0502484063065634,-1.5377667236074878e-06
847.0,0.0514224471214515,-2.48225663794479e-06
847.5,0.0518468772555049,-1.6107218432151201e-06
848.0,0.0494427857998055,-1.8670440598863308e-06
848.5,0.0512318477722351,-1.7082360476354774e-06
849.0,0.0507190714545807,-2.2630606706543705e-06
849.5,0.0523247011974451,-1.7715565527234399e-06
850.0,0.0543795092455397,-5.111359806939588e-07
850.5,0.0523592210620541,2.9364877570317826e-07
851.0,0.0495687984727319,-4.5289305717472304e-07
851.5,0.0542093492964975,1.3015819018098987e-07
852.0,0.0494473695248017,-1.0123929080651016e-06
852.5,0.0513258229844112,-1.415638874364225e-07
853.0,0.0550652349863255,1.3546944342915973e-06
853.5,0.0514766816491113,5.308219224659398e-07
854.0,0.0515211055814101,1.4862995246006053e-07
854.5,0.0521958432535979,1.0913536479820794e-07
855.0,0.0502414287994963,-6.339192724166731e-07
855.5,0.0503166151772996,-7.346970595193199e-07
856.0,0.0510513904650206,-1.6307386560556968e-06
856.5,0.0525795661487114,-1.2332355894926553e-06
857.0,0.0521691046318399,-1.0727784413060995e-06
857.5,0.05159705940505,-6.578589355239323e-07
858.0,0.0510385265851479,-1.5213720768196336e-06
858.5,0.0517960273497098,-1.4719052343134193e-06
859.0,0.0527999531107456,-1.3645151785719207e-06
859.5,0.0515744509977078,-8.258807527684166e-07
860.0,0.0524031652002257,-1.86695206388484e-06
860.5,0.0526926514802258,-4.2166358395631185e-07
861.0,0.0534968642441359,-1.523308223378108e-07
861.5,0.0522132346653712,-6.214545887933181e-08
862.0,0.0491054717845289,-1.01856169909896e-06
862.5,0.0523487049142988,-7.075264494610187e-07
863.0,0.0530779612725525,-1.0525369356091487e-07
863.5,0.0535316844562569,1.1156000455107264e-06
864.0,0.0499371832214039,1.6525451539124949e-06
864.5,0.0489805967694365,2.7235635578780136e-07
865.0,0.0510042539678277,5.655816273730267e-07
865.5,0.0524053941691279,2.930546979947617e-07
866.0,0.0533208111673715,-4.184699213656918e-07
866.5,0.0526176823332263,3.1276077540996925e-07
867.0,0.0513619007089015,1.2447437662726676e-06
867.5,0.054054226302399,2.0746834139912772e-06
868.0,0.0529293168370816,2.310557849889612e-06
868.5,0.0522269202434932,2.103567955953225e-06
869.0,0.0554869776679008,3.982108696627918e-06
869.5,0.0507926919024496,3.867817227292053e-06
870.0,0.0509293927732221,4.550403228784183e-06
870.5,0.0514791623644618,4.068808215834175e-06
871.0,0.0508246513858625,3.967884569293345e-06
871.5,0.0538402692358069,4.932379799260843e-06
872.0,0.0551354711642439,6.222408890675247e-06
872.5,0.0530783352633815,6.350269065019657e-06
873.0,0.0528192361886503,7.196796356438162e-06
873.5,0.0512246624812698,5.96646409625453e-06
874.0,0.0545653775362254,7.21783700650861e-06
874.5,0.0511389019405695,7.714062314646201e-06
875.0,0.055724335075653,9.215298016001438e-06
875.5,0.0536840706648525,1.1138747990388218e-05
876.0,0.0510610575078089,1.104662917924698e-05
876.5,0.0507297731588484,1.0835865510250913e-05
877.0,0.0530165169078906,1.0301352517371476e-05
877.5,0.0554142665200314,1.1059036525415739e-05
878.0,0.0530250029754691,1.0736768379872411e-05
878.5,0.0556192762946064,1.2423416710780295e-05
879.0,0.0533950879611838,1.3284630651284516e-05
879.5,0.054107610632178,1.4033413701621274e-05
880.0,0.0531445721664752,1.4490357037972873e-05
880.5,0.0516139218822095,1.4190080880519287e-05
881.0,0.0511762251975167,1.3564766231763196e-05
881.5,0.0521654215584924,1.4139705154854116e-05
